datePart,prodNamePart,prodCode,prodName,managerName,sourceDir,targetDir
20200103,【铂绅十六号证券投资私募基金】20200103开放估值材料,SS2930,铂绅十六号证券投资私募基金,上海铂绅投资中心（有限合伙）,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200103\【铂绅十六号证券投资私募基金】20200103开放估值材料,Z:\19_外包估值（新）\上海铂绅投资中心（有限合伙）\SS2930_铂绅十六号证券投资私募基金
20200103,【禅龙5号私募证券投资基金】20200102,SJB945,禅龙5号私募证券投资基金,上海禅龙资产管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200103\【禅龙5号私募证券投资基金】20200102,Z:\19_外包估值（新）\上海禅龙资产管理有限公司\SJB945_禅龙5号私募证券投资基金
20200103,【禅龙5号私募证券投资基金】20200102开放估值材料,SJB945,禅龙5号私募证券投资基金,上海禅龙资产管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200103\【禅龙5号私募证券投资基金】20200102开放估值材料,Z:\19_外包估值（新）\上海禅龙资产管理有限公司\SJB945_禅龙5号私募证券投资基金
20200103,【东方点赞11号证券私募基金】20200102开放估值材料,SCV821,东方点赞11号证券私募基金,上海于翼资产管理合伙企业（有限合伙）,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200103\【东方点赞11号证券私募基金】20200102开放估值材料,Z:\19_外包估值（新）\上海于翼资产管理合伙企业（有限合伙）\SCV821_东方点赞11号证券私募基金
20200103,【海盈新动力尊享1号组合私募证券投资基金】20191231开放估值材料,SGQ998,海盈新动力尊享1号组合私募证券投资基金,杭州华软新动力资产管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200103\【海盈新动力尊享1号组合私募证券投资基金】20191231开放估值材料,Z:\19_外包估值（新）\杭州华软新动力资产管理有限公司\SGQ998_海盈新动力尊享1号组合私募证券投资基金
20200103,【嘉禾一号私募证券投资基金】20200102开放估值材料.pdf,SM7064,嘉禾一号私募证券投资基金,深圳市华银精治资产管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200103\【嘉禾一号私募证券投资基金】20200102开放估值材料.pdf,Z:\19_外包估值（新）\深圳市华银精治资产管理有限公司\SM7064_嘉禾一号私募证券投资基金
20200103,【金太平-合璧1期FOF私募基金】20200102开放估值材料,SCQ992,金太平-合璧1期FOF私募基金,广东金太平资产管理服务有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200103\【金太平-合璧1期FOF私募基金】20200102开放估值材料,Z:\19_外包估值（新）\广东金太平资产管理服务有限公司\SCQ992_金太平-合璧1期FOF私募基金
20200103,【进化论FOF一号证券投资基金】20190102开放估值材料,S85052,进化论FOF一号证券投资基金,深圳市前海进化论资产管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200103\【进化论FOF一号证券投资基金】20190102开放估值材料,Z:\19_外包估值（新）\深圳市前海进化论资产管理有限公司\S85052_进化论FOF一号证券投资基金
20200103,【聚鸣积极成长1号私募证券投资基金】20200102开放估值材料,SY5904,聚鸣积极成长1号私募证券投资基金,上海聚鸣投资管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200103\【聚鸣积极成长1号私募证券投资基金】20200102开放估值材料,Z:\19_外包估值（新）\上海聚鸣投资管理有限公司\SY5904_聚鸣积极成长1号私募证券投资基金
20200103,【聚鸣医药创新私募证券投资基金】20190102开放估值材料,SEV973,聚鸣医药创新私募证券投资基金,上海聚鸣投资管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200103\【聚鸣医药创新私募证券投资基金】20190102开放估值材料,Z:\19_外包估值（新）\上海聚鸣投资管理有限公司\SEV973_聚鸣医药创新私募证券投资基金
20200103,【量游扬帆一号私募证券投资基金】20191231,SGK917,量游扬帆一号私募证券投资基金,上海量游资产管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200103\【量游扬帆一号私募证券投资基金】20191231,Z:\19_外包估值（新）\上海量游资产管理有限公司\SGK917_量游扬帆一号私募证券投资基金
20200103,【量游扬帆一号私募证券投资基金】20191231开放估值材料,SGK917,量游扬帆一号私募证券投资基金,上海量游资产管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200103\【量游扬帆一号私募证券投资基金】20191231开放估值材料,Z:\19_外包估值（新）\上海量游资产管理有限公司\SGK917_量游扬帆一号私募证券投资基金
20200103,【磐泽扬帆稳健私募证券投资基金】20191231开放估值材料,SJF844,磐泽扬帆稳健私募证券投资基金,北京磐泽资产管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200103\【磐泽扬帆稳健私募证券投资基金】20191231开放估值材料,Z:\19_外包估值（新）\北京磐泽资产管理有限公司\SJF844_磐泽扬帆稳健私募证券投资基金
20200103,【青荇宏观策略一期】20200103开放估值材料,S23171,青荇宏观策略一期基金,深圳永卓资本管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200103\【青荇宏观策略一期】20200103开放估值材料,Z:\19_外包估值（新）\深圳永卓资本管理有限公司\S23171_青荇宏观策略一期基金
20200103,【熵一5号全球宏观配置基金】20200103开放估值材料,SD1019,熵一5号全球宏观配置基金,熵一资产管理（上海）有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200103\【熵一5号全球宏观配置基金】20200103开放估值材料,Z:\19_外包估值（新）\熵一资产管理（上海）有限公司\SD1019_熵一5号全球宏观配置基金
20200103,【石锋资产笃行一号基金】20200103开放估值材料.pdf,S81592,石锋资产笃行一号基金,上海石锋资产管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200103\【石锋资产笃行一号基金】20200103开放估值材料.pdf,Z:\19_外包估值（新）\上海石锋资产管理有限公司\S81592_石锋资产笃行一号基金
20200103,【万维FOF一号私募基金】20200102开放估值材料,SX5876,万维FOF一号私募基金,上海偲科聆投资管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200103\【万维FOF一号私募基金】20200102开放估值材料,Z:\19_外包估值（新）\上海偲科聆投资管理有限公司\SX5876_万维FOF一号私募基金
20200103,【未来舱5号私募证券投资基金】20200102开放估值材料,SJH236,未来舱5号私募证券投资基金,南京未来舱投资管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200103\【未来舱5号私募证券投资基金】20200102开放估值材料,Z:\19_外包估值（新）\南京未来舱投资管理有限公司\SJH236_未来舱5号私募证券投资基金
20200103,【祎童源守正进取FOF1号私募证券投资基金】20191231开放估值材料,SGH922,祎童源守正进取FOF1号私募证券投资基金,天津祎童源资产管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200103\【祎童源守正进取FOF1号私募证券投资基金】20191231开放估值材料,Z:\19_外包估值（新）\天津祎童源资产管理有限公司\SGH922_祎童源守正进取FOF1号私募证券投资基金
20200103,【正瀛权智15号私募证券投资基金】20200102开放估值材料,SFA083,正瀛权智15号私募证券投资基金,上海正瀛资产管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200103\【正瀛权智15号私募证券投资基金】20200102开放估值材料,Z:\19_外包估值（新）\上海正瀛资产管理有限公司\SFA083_正瀛权智15号私募证券投资基金
20200103,【中量投多策略进取私募证券投资基金】20200102开放估值材料,SES422,中量投多策略进取私募证券投资基金,中量投资产管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200103\【中量投多策略进取私募证券投资基金】20200102开放估值材料,Z:\19_外包估值（新）\中量投资产管理有限公司\SES422_中量投多策略进取私募证券投资基金
20200103,【众智长江二号私募投资基金】20200103开放估值材料,SX9317,众智长江二号私募投资基金,广州众智基金管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200103\【众智长江二号私募投资基金】20200103开放估值材料,Z:\19_外包估值（新）\广州众智基金管理有限公司\SX9317_众智长江二号私募投资基金
20200103,博益安盈精英3号私募投资基金20191231.pdf,SX7502,博益安盈精英3号私募投资基金,深圳市博益安盈资产管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200103\博益安盈精英3号私募投资基金20191231.pdf,Z:\19_外包估值（新）\深圳市博益安盈资产管理有限公司\SX7502_博益安盈精英3号私募投资基金
20200103,东方港湾马拉松全球投资基金20191231.pdf,SD9270,东方港湾马拉松全球投资基金,深圳东方港湾投资管理股份有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200103\东方港湾马拉松全球投资基金20191231.pdf,Z:\19_外包估值（新）\深圳东方港湾投资管理股份有限公司\SD9270_东方港湾马拉松全球投资基金
20200103,东方港湾马拉松三号私募投资基金20191231.pdf,SD7079,东方港湾马拉松三号私募投资基金,深圳东方港湾投资管理股份有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200103\东方港湾马拉松三号私募投资基金20191231.pdf,Z:\19_外包估值（新）\深圳东方港湾投资管理股份有限公司\SD7079_东方港湾马拉松三号私募投资基金
20200103,东方港湾马拉松一号私募投资基金20191231.pdf,S61613,东方港湾马拉松一号私募投资基金,深圳东方港湾投资管理股份有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200103\东方港湾马拉松一号私募投资基金20191231.pdf,Z:\19_外包估值（新）\深圳东方港湾投资管理股份有限公司\S61613_东方港湾马拉松一号私募投资基金
20200103,敦和永好1号私募证券投资基金20191231.pdf,SGD272,敦和永好1号私募证券投资基金,敦和资产管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200103\敦和永好1号私募证券投资基金20191231.pdf,Z:\19_外包估值（新）\敦和资产管理有限公司\SGD272_敦和永好1号私募证券投资基金
20200103,丰润长期价值1期私募证券投资基金20191231.pdf,SCT084,丰润长期价值1期私募证券投资基金,北京丰润恒道投资管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200103\丰润长期价值1期私募证券投资基金20191231.pdf,Z:\19_外包估值（新）\北京丰润恒道投资管理有限公司\SCT084_丰润长期价值1期私募证券投资基金
